"20-30mM-1_THF0mM - RawData"
"Wavelength nm."	"Abs."
1703.00	0.0299
1704.00	0.0294
1705.00	0.0294
1706.00	0.0292
1707.00	0.0291
1708.00	0.0290
1709.00	0.0292
1710.00	0.0293
1711.00	0.0294
1712.00	0.0294
1713.00	0.0296
1714.00	0.0298
1715.00	0.0299
1716.00	0.0301
1717.00	0.0300
1718.00	0.0298
1719.00	0.0298
1720.00	0.0299
1721.00	0.0295
1722.00	0.0296
1723.00	0.0297
1724.00	0.0296
1725.00	0.0295
1726.00	0.0297
1727.00	0.0297
1728.00	0.0301
1729.00	0.0303
1730.00	0.0303
1731.00	0.0304
1732.00	0.0301
1733.00	0.0300
1734.00	0.0297
1735.00	0.0297
1736.00	0.0297
1737.00	0.0298
1738.00	0.0296
1739.00	0.0299
1740.00	0.0299
1741.00	0.0299
1742.00	0.0300
1743.00	0.0302
1744.00	0.0300
1745.00	0.0299
1746.00	0.0300
1747.00	0.0298
