"20-30mM-1_CB0mM - RawData"
"Wavelength nm."	"Abs."
1360.00	0.0091
1361.00	0.0094
1362.00	0.0094
1363.00	0.0093
1364.00	0.0093
1365.00	0.0094
1366.00	0.0094
1367.00	0.0092
1368.00	0.0090
1369.00	0.0087
1370.00	0.0084
1371.00	0.0086
1372.00	0.0084
1373.00	0.0088
1374.00	0.0092
1375.00	0.0090
1376.00	0.0099
1377.00	0.0098
1378.00	0.0098
1379.00	0.0093
1380.00	0.0095
1381.00	0.0082
1382.00	0.0082
1383.00	0.0081
1384.00	0.0085
1385.00	0.0085
1386.00	0.0085
1387.00	0.0087
1388.00	0.0087
1389.00	0.0086
1390.00	0.0086
1391.00	0.0086
1392.00	0.0086
1393.00	0.0084
1394.00	0.0082
1395.00	0.0083
1396.00	0.0088
1397.00	0.0089
1398.00	0.0091
1399.00	0.0091
1400.00	0.0094
1401.00	0.0093
1402.00	0.0092
1403.00	0.0090
1404.00	0.0091
1405.00	0.0086
1406.00	0.0081
1407.00	0.0082
1408.00	0.0084
1409.00	0.0087
1410.00	0.0087
1411.00	0.0089
1412.00	0.0088
1413.00	0.0089
1414.00	0.0087
1415.00	0.0087
1416.00	0.0086
1417.00	0.0086
1418.00	0.0084
1419.00	0.0087
1420.00	0.0087
1421.00	0.0089
1422.00	0.0091
1423.00	0.0092
1424.00	0.0091
1425.00	0.0092
1426.00	0.0094
1427.00	0.0095
1428.00	0.0093
1429.00	0.0090
1430.00	0.0090
1431.00	0.0088
1432.00	0.0089
1433.00	0.0091
1434.00	0.0093
1435.00	0.0095
1436.00	0.0095
1437.00	0.0090
1438.00	0.0089
1439.00	0.0089
1440.00	0.0087
1441.00	0.0084
1442.00	0.0086
1443.00	0.0086
1444.00	0.0086
1445.00	0.0085
1446.00	0.0086
1447.00	0.0084
1448.00	0.0087
1449.00	0.0088
1450.00	0.0089
1451.00	0.0089
1452.00	0.0089
1453.00	0.0086
1454.00	0.0084
1455.00	0.0082
1456.00	0.0083
1457.00	0.0086
1458.00	0.0090
1459.00	0.0090
1460.00	0.0090
1461.00	0.0089
1462.00	0.0089
1463.00	0.0088
1464.00	0.0087
1465.00	0.0086
1466.00	0.0086
1467.00	0.0083
1468.00	0.0080
1469.00	0.0080
1470.00	0.0084
1471.00	0.0088
1472.00	0.0088
1473.00	0.0090
1474.00	0.0092
1475.00	0.0091
1476.00	0.0085
1477.00	0.0085
1478.00	0.0080
1479.00	0.0078
1480.00	0.0077
1481.00	0.0080
1482.00	0.0079
1483.00	0.0087
1484.00	0.0087
1485.00	0.0086
1486.00	0.0082
1487.00	0.0083
1488.00	0.0080
1489.00	0.0079
1490.00	0.0078
1491.00	0.0079
1492.00	0.0080
1493.00	0.0077
1494.00	0.0078
1495.00	0.0080
1496.00	0.0081
1497.00	0.0082
1498.00	0.0081
1499.00	0.0080
1500.00	0.0081
